timestamp,open,high,low,close,volume,volume_adi,volume_obv,volume_cmf,volume_fi,volume_em,volume_sma_em,volume_vpt,volume_vwap,volume_mfi,volume_nvi,volatility_bbm,volatility_bbh,volatility_bbl,volatility_bbw,volatility_bbp,volatility_bbhi,volatility_bbli,volatility_kcc,volatility_kch,volatility_kcl,volatility_kcw,volatility_kcp,volatility_kchi,volatility_kcli,volatility_dcl,volatility_dch,volatility_dcm,volatility_dcw,volatility_dcp,volatility_atr,volatility_ui,trend_macd,trend_macd_signal,trend_macd_diff,trend_sma_fast,trend_sma_slow,trend_ema_fast,trend_ema_slow,trend_vortex_ind_pos,trend_vortex_ind_neg,trend_vortex_ind_diff,trend_trix,trend_mass_index,trend_dpo,trend_kst,trend_kst_sig,trend_kst_diff,trend_ichimoku_conv,trend_ichimoku_base,trend_ichimoku_a,trend_ichimoku_b,trend_stc,trend_adx,trend_adx_pos,trend_adx_neg,trend_cci,trend_visual_ichimoku_a,trend_visual_ichimoku_b,trend_aroon_up,trend_aroon_down,trend_aroon_ind,momentum_rsi,momentum_stoch_rsi,momentum_stoch_rsi_k,momentum_stoch_rsi_d,momentum_tsi,momentum_uo,momentum_stoch,momentum_stoch_signal,momentum_wr,momentum_ao,momentum_roc,momentum_ppo,momentum_ppo_signal,momentum_ppo_hist,momentum_pvo,momentum_pvo_signal,momentum_pvo_hist,momentum_kama,price_change,volatility,target
2025-07-30 14:30:00,117726.0,118191.0,117726.0,118114.1,44.58594823,-25.636152047099674,112.54085033,-0.05620534004844156,5672.399231446565,106952418627.5254,40116263408.66015,0.22381112754066035,117687.29223888415,78.06738997595382,1000.7275982671446,117686.40909090909,118031.17047299605,117341.64770882213,0.5858983798556412,1.120270905201095,1.0,0.0,117710.71666666665,118075.78666666667,117345.64666666668,0.6202833698375961,1.0524739547666746,1.0,0.0,117358.7,118191.0,117774.85,0.707218451501122,0.9076054307341176,358.1609999999968,0.0,94.65816110221203,48.96585664732176,45.69230445489028,117686.40909090909,117686.40909090909,117708.80552414063,117614.14736303841,0.6776032414461417,0.5220479328573085,0.15555530858883315,0.005715271718325236,11.714262765945268,-2329.53279090907,20.11700093661906,19.631059599849923,0.4859413367691374,117795.05,117774.85,117784.95000000001,117774.85,0.0,0.0,0.0,0.0,212.27921869996558,115342.0539,115324.43084999999,40.0,0.0,40.0,72.10063838745054,0.0,0.0,0.0,84.27360684331056,46.74683219709693,90.76054307341177,78.62796983119054,-9.239456926588238,70.23909090909001,0.0,0.0804819515547153,0.04164645500768441,0.03883549654703089,9.057557954825953,9.237475817213774,-0.17991786238782126,117717.5600500471,0.003296637955931603,192.15867141508332,0
2025-07-30 14:45:00,118114.1,118710.0,118063.0,118705.9,83.76608964,57.06829627134087,196.30693997,0.1057051209831835,11943.881033947204,330582460265.3613,66522281304.7239,0.6435135326637724,117812.29768717993,81.67950567303288,1000.7275982671446,117771.36666666665,118424.46552765343,117118.26780567988,1.1090961741749534,1.215460850690612,1.0,0.0,117795.46,118177.67,117413.25,0.6489384225843663,1.6910206431019559,1.0,0.0,117358.7,118710.0,118034.35,1.1473926458072319,0.9969658847036145,387.04489999999714,0.0,167.1867455335596,72.61003442456933,94.57671110899025,117771.36666666665,117771.36666666665,117862.20467427283,117695.01792873927,0.7605610678155772,0.4901528704938585,0.2704081973217187,0.00832518332522372,12.891864449249663,-292.26666666664823,20.71151361909167,19.77716832436617,0.9343452947254995,118054.55,118034.35,118044.45000000001,118034.35,0.0,0.0,0.0,0.0,277.6371263764999,115342.0539,115324.43084999999,44.0,0.0,44.0,81.63553363739149,0.0,0.0,0.0,83.6122902383423,58.98180546593256,99.69658847036145,82.65185536952748,-0.30341152963855633,163.74250000000757,0.0,0.14205082634405652,0.06172732927495884,0.0803234970690977,16.695837624349657,10.729148178640951,5.966689445708706,117846.48050158583,0.005010409426139617,425.46453083661333,0
2025-07-30 15:00:00,118706.0,118770.5,118309.0,118372.9,50.28840824,20.705908774724215,146.01853173,0.035084624898095135,7845.3208942518895,140638523817.39255,72698634847.44627,0.5024418593609303,117869.54478484456,74.330852977584,997.9203048619898,117817.63846153846,118522.26551854625,117113.01140453067,1.1961316933674848,0.8940109402124446,0.0,0.0,117875.98333333332,118268.84333333334,117483.12333333334,0.6665649590197844,1.132434794413603,1.0,0.0,117358.7,118770.5,118064.6,1.1982925633506776,0.71837370732398,394.49040999999744,0.0,195.54177042383526,97.19638162442253,98.34538879941273,117845.84999999999,117817.63846153846,117940.77318592316,117745.23141549932,0.8112132042634588,0.5149878938914645,0.2962253103719943,0.011132948649645796,14.051341926564495,-87.23846153846534,21.09416782346967,19.93145629805967,1.1627115254100033,118084.8,118064.6,118074.70000000001,118064.6,0.0,0.0,0.0,0.0,187.8565220826446,115342.0539,115324.43084999999,48.0,0.0,48.0,67.62959009122,0.0,0.0,0.0,80.11361712244242,56.310196600323756,71.837370732398,87.43150075872374,-28.162629267601996,284.79923076923296,0.7608161792182511,0.16607192331535495,0.08259624808303806,0.08347567523231689,16.01459163198615,11.786236869309992,4.228354762676158,117890.04800781474,-0.0028052523084362013,398.5278007868786,0
2025-07-30 15:15:00,118372.8,118441.0,118098.7,118151.9,31.1016506,-0.72815309071607,114.91688113000001,-0.0011720357199390408,5742.637226130192,-297047803630.079,44256601118.405876,0.44437565685511865,117887.61631862332,70.42081760470536,996.057206235746,117841.51428571428,118541.99834225616,117141.0302291724,1.1888578669203402,0.7215508771306035,0.0,0.0,117927.22000000002,118326.48000000001,117527.96,0.6771295041127943,0.7813705354906384,0.0,0.0,117358.7,118770.5,118064.6,1.1980497777523493,0.5618359541011443,389.271368999998,0.16947918040964277,197.89921989143477,117.33694927782498,80.56227061360978,117880.97499999999,117841.51428571428,117973.25423424266,117775.35501435123,0.7914750006154729,0.582126712769718,0.209348287845755,0.013563123094715706,15.142561980288331,-267.81428571428114,21.185703053085856,20.114803097361325,1.0708999557245313,118103.25,118064.6,118083.925,118064.6,0.0,0.0,0.0,0.0,97.9562987092363,115342.0539,115324.43084999999,48.0,0.0,48.0,60.242568942477035,0.22101217513337582,0.0,0.0,75.48414301226481,52.7265013277988,56.18359541011443,75.90585153762463,-43.81640458988557,357.9350000000122,0.35802137765606845,0.16803109603645028,0.09968321767372051,0.06834787836272976,11.950916981618986,11.81917289177179,0.13174408984719577,117898.2843290148,-0.001866981378339183,360.27597477493316,0
2025-07-30 15:30:00,118152.0,118207.0,118072.0,118102.0,27.84196817,-16.195913185160514,87.07491296,-0.024950796829091265,4723.78702072833,-63204044672.966095,36580840704.73645,0.432616944454531,117916.48759349169,67.25648757294195,995.6365337404991,117858.87999999999,118547.97641009076,117169.78358990922,1.1693584905791965,0.6764049242166159,0.0,0.0,117979.88333333335,118345.55333333334,117614.21333333333,0.619885339209674,0.6669766000309835,0.0,0.0,117358.7,118770.5,118064.6,1.197873253165144,0.5264910043915578,363.84423209999824,0.21727818183059067,193.51033591429587,132.57162660511918,60.93870930917669,117925.0,117858.87999999999,117993.06127512839,117799.5509392141,1.136216938794998,0.8909386040294073,0.2452783347655908,0.015526162509215896,16.09877272647571,-121.8799999999901,21.35291944644311,20.333447342145895,1.0194721042972148,118103.25,118064.6,118083.925,118064.6,0.0,0.0,0.0,0.0,65.09322131116423,115342.0539,115324.43084999999,48.0,0.0,48.0,58.68393276155409,0.19047301362218852,0.0,0.0,71.43232837380857,51.911974053742135,52.426700825505165,60.14922232267253,-47.573299174494835,394.9566666666651,0.4493351829533331,0.16427086043320266,0.11260074622561694,0.051670114207585716,7.932566277647394,11.041851568946912,-3.1092852912995177,117909.17471743785,-0.00042233768564026164,257.4876657240749,0
2025-07-30 15:45:00,118099.0,118182.0,117836.1,117986.0,32.90209852,-20.580957249260592,54.17281444,-0.03017664142477696,3503.7255280071404,-137142179464.84415,19542655068.33323,0.40030044322406866,117943.37449228467,60.90732792280239,995.6365337404991,117866.825,118536.87192186443,117196.77807813557,1.1369559193003265,0.5889303391383356,0.0,0.0,118021.05999999998,118385.87,117656.25,0.6182116988273072,0.4519475891560019,0.0,0.0,117358.7,118770.5,118064.6,1.1977925086214913,0.4443263918402051,362.04980888999785,0.27107289002011054,178.61294435485615,141.77989015506657,36.833054199789586,117945.75,117866.825,117991.97492510865,117813.36198075379,1.0921908044176403,0.9332067047857744,0.15898409963186588,0.01686860930003036,17.061425574049455,-334.8249999999971,21.16298482899273,20.52356884942183,0.6394159795708987,118117.8,118064.6,118091.20000000001,118064.6,0.0,0.0,22.22674790961277,12.115265143567111,32.80684383954756,115342.0539,115324.43084999999,48.0,0.0,48.0,55.11411354048637,0.18827289892635274,0.19991936256063902,0.0,67.2377264033704,48.30407075307165,42.79568324340066,50.46865982634009,-57.20431675659934,395.99250000000757,0.21148831718151473,0.15160669498934654,0.12040193597836286,0.03120475901098367,5.591108639164205,9.951702982990371,-4.360594343826166,117912.21430806848,-0.0009822018255406517,284.2661129998275,0
2025-07-30 16:00:00,117987.0,117997.0,117633.1,117808.9,35.05930123,-21.76597897261761,19.11351321,-0.030353819096535967,2116.1929886013772,-201363397224.7851,-1560401243.5557904,0.347675536473833,117957.33163973935,54.096724828387934,995.6365337404991,117863.41764705883,118514.02992786115,117212.8053662565,1.1040105467679122,0.458102814327756,0.0,0.0,118038.79333333333,118401.19333333333,117676.39333333334,0.6140354196549634,0.18281824871227317,0.0,0.0,117358.7,118770.5,118064.6,1.1978271360055315,0.3188836945742996,362.2348280009975,0.3361565158464359,150.77808835409814,143.57952979487288,7.198558559225262,117968.825,117863.41764705883,117963.80955201501,117813.03146366091,1.0154622045858839,0.9827980530523681,0.03266415153351576,0.017410420902983986,18.037749968360206,-357.11764705882524,20.654757254256957,20.64960966947235,0.005147584784605641,118193.35,118064.6,118128.975,118064.6,0.0,0.0,20.671374261010943,15.171135702475173,-14.420459383856452,115342.0539,115324.43084999999,48.0,0.0,48.0,50.10298158188739,0.03489982904591561,0.13788191386481896,0.0,62.42388150143036,51.73282266684377,29.88187253901051,41.70141886930544,-70.1181274609895,285.1076470588305,0.2355954123132374,0.12798082392150753,0.1219177135669918,0.006063110354515733,4.099351504986343,8.781232687389565,-4.681881182403222,117910.9841524638,-0.0015010255454037669,208.3752936411046,0
2025-07-30 16:15:00,117808.9,117999.2,117770.1,117801.3,24.30511368,-39.45110533864155,-5.191600470000001,-0.0532130277235831,1787.491295377211,65604959556.80326,4701811584.558193,0.3461075830851853,117964.8723495032,53.75611646364918,995.5723039780921,117859.96666666666,118492.88823105411,117227.04510227921,1.0740229821674512,0.4536540781925834,0.0,0.0,118060.28,118412.41,117708.15,0.596525774799119,0.13226649248858022,0.0,0.0,117358.7,118770.5,118064.6,1.1978622087963737,0.3135004958209413,348.92134520089684,0.393041184244026,126.64561612156103,140.1927470602105,-13.547130938649474,117993.40833333333,117859.96666666666,117938.80808247425,117812.16246635269,1.0395736701865195,0.9701371755649849,0.06943649462153456,0.017346106114618006,18.962777099168935,-212.96666666665988,20.193465932544374,20.699544141832032,-0.5060782092876579,118201.8,118064.6,118133.20000000001,118064.6,0.0,0.0,19.778549495158664,14.483950858346969,-2.8076355253995424,115342.0539,115324.43084999999,48.0,0.0,48.0,49.893331406484464,0.028483176826781278,0.08388530159968322,0.14056219267504708,58.46350935746929,45.76481379970509,29.32769432696506,34.00175003645874,-70.67230567303494,153.24777777776762,0.2510503692142464,0.10749791317830296,0.11903375348925405,-0.01153584031095109,0.6140544107744402,7.14779703206654,-6.5337426212921,117909.83166998913,-6.451125509188138e-05,162.15772260366413,0
2025-07-30 16:30:00,117801.2,117871.0,117702.0,117756.7,18.88493136,-46.111116634831546,-24.07653183,-0.06065133294495196,1411.8114048010225,-87833784956.89828,3804832772.8757563,0.33895767948771943,117988.7912887565,56.39379280804917,995.1953766881774,117854.53157894737,118472.29604113981,117236.76711675493,1.0483507997800123,0.42081805855247206,0.0,0.0,118060.54333333333,118404.72333333334,117716.36333333333,0.5830567779588245,0.05859821411277367,0.0,0.0,117358.7,118770.5,118064.6,1.1979174505091292,0.28190961892619293,330.92921068080716,0.44495745378667656,102.73731888951443,132.7016614260713,-29.96434253655687,118002.55,117854.53157894737,117910.79145440127,117808.05413551176,1.0635730176719966,0.9997901187927632,0.06378289887923339,0.016770729837711138,19.826634316581814,-190.53157894736796,19.526322402253466,20.666537255195212,-1.140214852941746,118201.8,118064.6,118133.20000000001,118064.6,0.0,0.0,19.091570537489655,15.380489659629387,-24.93808246541312,115342.0539,115324.43084999999,48.0,0.0,48.0,48.60791280049284,0.0,0.021127668624232297,0.0809649613629115,54.84739463527739,35.734783475178425,24.031472461595886,27.747013109190487,-75.96852753840412,60.99210526313982,0.09324504662252084,0.08720738122992693,0.11266847903738862,-0.025461097807461697,-3.5085543754593003,5.016526750561372,-8.525081126020673,117908.60994969886,-0.00037860363170871825,146.94300595809534,0
2025-07-30 16:45:00,117758.0,117813.9,117672.9,117721.0,15.06568952,-50.89794564544023,-39.14222135,-0.06564671408895639,1133.2890447060256,-40337350586.79758,1099595170.7694223,0.3343902526163481,118017.56552693994,59.85233705030367,994.893665830555,117847.85500000001,118452.7840155878,117242.92598441223,1.0266271127086402,0.3951488548811375,0.0,0.0,118052.87333333332,118382.84333333334,117722.90333333335,0.5590207009503153,-0.002884100574825067,0.0,1.0,117358.7,118770.5,118064.6,1.1979853175944548,0.25662275109789073,311.93628961272645,0.49438442827663237,79.98708807936055,122.15874675672916,-42.17165867736861,118007.3,117847.85500000001,117881.59276910877,117801.60568102941,1.0480982619586463,0.9988134736657085,0.04928478829293781,0.01578588250545093,20.636739945978007,-6.955000000016298,18.984329051327425,20.54068482349614,-1.5563557721687147,118201.8,118064.6,118133.20000000001,118064.6,0.0,0.0,18.513791919223223,15.539609578982647,-36.13177150545513,115342.0539,115324.43084999999,48.0,0.0,48.0,47.55185525141233,0.0,0.009494392275593759,0.038169120833169756,51.55260826236178,38.69310879891931,21.356313225927313,24.905160004829423,-78.64368677407269,-12.099999999991269,0.048443024204514545,0.06789982837410641,0.10371474890473219,-0.03581492053062578,-7.9100600225774365,2.4312093959336103,-10.341269418511047,117907.79151986577,-0.0003031674630827874,102.10356017296793,0
